"run_ID"	"omni_ns_pvalue"	"omni_ns_stdpvalue"	"omni_is_pvalue"	"omni_is_stdpvalue"	"omni_ls_pvalue"	"omni_ls_stdpvalue"	"link_ns_pvalue"	"link_ns_stdpvalue"	"link_is_pvalue"	"link_is_stdpvalue"	"link_ls_pvalue"	"link_ls_stdpvalue"	"form_ns_pvalue"	"form_ns_stdpvalue"	"form_is_pvalue"	"form_is_stdpvalue"	"form_ls_pvalue"	"form_ls_stdpvalue"
579	0.004	0	0.004	0	0	0	0.002	0	0.002	0	0	0	0.002	0	0.002	0	0	0
578	0.344	0.006	0.344	0.006	0.366	0.014	0.22	0.004	0.22	0.004	0.256	0.008	0.082	0.002	0.082	0.002	0.068	0.004
572	0.194	0.008	0.194	0.008	0.216	0.008	0.132	0.024	0.132	0.024	0.16	0.022	0.046	0	0.046	0	0.062	0
574	0.108	0.008	0.108	0.008	0.03	0	0.082	0.01	0.082	0.01	0.036	0	0.024	0	0.024	0	0.046	0
573	0.106	0	0.106	0	0.048	0.002	0.14	0	0.14	0	0.09	0	0.096	0.004	0.096	0.004	0.114	0
575	0.062	0	0.062	0	0.048	0	0.032	0	0.032	0	0.024	0	0.002	0	0.002	0	0.008	0
582	0.216	0.002	0.216	0.002	0.296	0.006	0.178	0	0.178	0	0.25	0.002	0.192	0	0.192	0	0.2	0
583	0.042	0.006	0.042	0.006	0.036	0.014	0.048	0.004	0.048	0.004	0.054	0.016	0.014	0	0.014	0	0.012	0
581	0.038	0	0.038	0	0.016	0	0.016	0	0.016	0	0.008	0	0.02	0	0.02	0	0.01	0
584	0.126	0.004	0.126	0.004	0.086	0.002	0.214	0.004	0.214	0.004	0.17	0.004	0.092	0.002	0.092	0.002	0.116	0
597	0.212	0.014	0.212	0.014	0.244	0.014	0.126	0.006	0.126	0.006	0.136	0.006	0.058	0	0.058	0	0.064	0
596	0.156	0.006	0.156	0.006	0.152	0.012	0.09	0.002	0.09	0.002	0.088	0.002	0.078	0.004	0.078	0.004	0.078	0.002
585	0.09	0.002	0.09	0.002	0.072	0.002	0.052	0	0.052	0	0.05	0	0.058	0	0.058	0	0.06	0
598	0.056	0.002	0.056	0.002	0.072	0	0.058	0.008	0.058	0.008	0.074	0.008	0.064	0.012	0.064	0.012	0.082	0.01
591	0.054	0.002	0.054	0.002	0.058	0.006	0.042	0.002	0.042	0.002	0.068	0.002	0.03	0	0.03	0	0.046	0
592	0.026	0.004	0.026	0.004	0.012	0	0.02	0.006	0.02	0.006	0.008	0	0.026	0.002	0.026	0.002	0.014	0
605	0.014	0	0.014	0	0.012	0	0.038	0	0.038	0	0.04	0	0.008	0	0.008	0	0.018	0
586	0.054	0	0.054	0	0.04	0	0.082	0	0.082	0	0.06	0	0.08	0.002	0.08	0.002	0.072	0
588	0.086	0.002	0.086	0.002	0.092	0	0.05	0.002	0.05	0.002	0.052	0	0.056	0.002	0.056	0.002	0.06	0
595	0.044	0.006	0.044	0.006	0.06	0.004	0.056	0	0.056	0	0.084	0.002	0.012	0	0.012	0	0.008	0
587	0.072	0.082	0.072	0.082	0.036	0.032	0.04	0.02	0.04	0.02	0.018	0.01	0.062	0.006	0.062	0.006	0.024	0.006
603	0.082	0.012	0.082	0.012	0.134	0.012	0.046	0.004	0.046	0.004	0.086	0	0.004	0	0.004	0	0.002	0
604	0.068	0	0.068	0	0.066	0.002	0.04	0	0.04	0	0.034	0	0.042	0	0.042	0	0.036	0
589	0.022	0	0.022	0	0.016	0	0.034	0	0.034	0	0.018	0	0.04	0	0.04	0	0.018	0
590	0.366	0.074	0.366	0.074	0.392	0.062	0.202	0.024	0.202	0.024	0.22	0.014	0.102	0.022	0.102	0.022	0.124	0.004
594	0.12	0.004	0.12	0.004	0.166	0.002	0.072	0	0.072	0	0.09	0.002	0.06	0	0.06	0	0.02	0.002
602	0.012	0	0.012	0	0.014	0	0.004	0	0.004	0	0.006	0	0.004	0	0.004	0	0.006	0
593	0.05	0.002	0.05	0.002	0.038	0	0.032	0	0.032	0	0.02	0	0.034	0	0.034	0	0.02	0.002
600	0.004	0	0.004	0	0.016	0	0.006	0	0.006	0	0.014	0	0	0	0	0	0.008	0
601	0.012	0	0.012	0	0.002	0	0.01	0	0.01	0	0.002	0	0.012	0	0.012	0	0.002	0
599	0.07	0.002	0.07	0.002	0.06	0.004	0.05	0	0.05	0	0.036	0	0.012	0	0.012	0	0.02	0
606	0.144	0.002	0.144	0.002	0.112	0	0.066	0	0.066	0	0.068	0	0.058	0.002	0.058	0.002	0.092	0
607	0.026	0.002	0.026	0.002	0.016	0	0.008	0.002	0.008	0.002	0.01	0	0.008	0.002	0.008	0.002	0.01	0
609	0.048	0.004	0.048	0.004	0.04	0	0.022	0.002	0.022	0.002	0.022	0	0.008	0	0.008	0	0.018	0
608	0.204	0.004	0.204	0.004	0.2	0.002	0.126	0	0.126	0	0.114	0.004	0.062	0	0.062	0	0.09	0
610	0.034	0	0.034	0	0.026	0	0.02	0	0.02	0	0.016	0	0.01	0	0.01	0	0.006	0
619	0.044	0.004	0.044	0.004	0.066	0.006	0.022	0.002	0.022	0.002	0.038	0.002	0.022	0	0.022	0	0.04	0
615	0.074	0	0.074	0	0.086	0	0.032	0	0.032	0	0.05	0	0.04	0	0.04	0	0.06	0
617	0.178	0.016	0.178	0.016	0.24	0.026	0.144	0.004	0.144	0.004	0.154	0.012	0.02	0	0.02	0	0.018	0
621	0.048	0.002	0.048	0.002	0.016	0	0.026	0	0.026	0	0.014	0	0.026	0	0.026	0	0.014	0
622	0.058	0.022	0.058	0.022	0.062	0.028	0.028	0.006	0.028	0.006	0.032	0.008	0.032	0.016	0.032	0.016	0.048	0.018
623	0.032	0.01	0.032	0.01	0.012	0.006	0.016	0.004	0.016	0.004	0.006	0	0.022	0.002	0.022	0.002	0.006	0
616	0.032	0	0.032	0	0.026	0	0.014	0	0.014	0	0.016	0	0.014	0	0.014	0	0.016	0
620	0.08	0	0.08	0	0.036	0.006	0.052	0	0.052	0	0.02	0	0.052	0	0.052	0	0.022	0.002
618	0.048	0	0.048	0	0.036	0	0.052	0	0.052	0	0.038	0.002	0.032	0	0.032	0	0.042	0
614	0.148	0.008	0.148	0.008	0.134	0.008	0.092	0	0.092	0	0.076	0.002	0.092	0	0.092	0	0.092	0.002
611	0.026	0	0.026	0	0.03	0	0.016	0	0.016	0	0.026	0	0.006	0	0.006	0	0.016	0
612	0.014	0	0.014	0	0.03	0	0.01	0	0.01	0	0.016	0	0.008	0	0.008	0	0.006	0
613	0.068	0.002	0.068	0.002	0.05	0.002	0.048	0	0.048	0	0.018	0.002	0.05	0	0.05	0	0.022	0
624	0.062	0.008	0.062	0.008	0.032	0	0.054	0.018	0.054	0.018	0.048	0.006	0.024	0.002	0.024	0.002	0.03	0
627	0.022	0.002	0.022	0.002	0.032	0	0.01	0	0.01	0	0.014	0	0.016	0	0.016	0	0.012	0
630	0.086	0	0.086	0	0.06	0	0.122	0	0.122	0	0.072	0	0.136	0	0.136	0	0.078	0
628	0.044	0.002	0.044	0.002	0.026	0.002	0.018	0	0.018	0	0.014	0	0.02	0	0.02	0	0.014	0
629	0.062	0.01	0.062	0.01	0.068	0.012	0.028	0.004	0.028	0.004	0.042	0.008	0.012	0	0.012	0	0.014	0.002
625	0.12	0.006	0.12	0.006	0.09	0	0.078	0.002	0.078	0.002	0.058	0	0.042	0.006	0.042	0.006	0.018	0.002
626	0.078	0.002	0.078	0.002	0.048	0.002	0.044	0.002	0.044	0.002	0.02	0.004	0.048	0.002	0.048	0.002	0.022	0
645	0.086	0	0.086	0	0.08	0.004	0.054	0	0.054	0	0.05	0	0.066	0	0.066	0	0.048	0
644	0.022	0.012	0.022	0.012	0.014	0.002	0.026	0.012	0.026	0.012	0.014	0.006	0.028	0.01	0.028	0.01	0.014	0.002
642	0.032	0	0.032	0	0.044	0.002	0.016	0	0.016	0	0.02	0.002	0.016	0	0.016	0	0.024	0.002
640	0.012	0	0.012	0	0.022	0	0.006	0	0.006	0	0.01	0	0.006	0	0.006	0	0.01	0
641	0.118	0.01	0.118	0.01	0.132	0.006	0.056	0.002	0.056	0.002	0.07	0.006	0.01	0.002	0.01	0.002	0.002	0
639	0.296	0.032	0.296	0.032	0.194	0.044	0.184	0.096	0.184	0.096	0.148	0.044	0.224	0.016	0.224	0.016	0.162	0.04
643	0.09	0	0.09	0	0.092	0	0.054	0	0.054	0	0.072	0	0.056	0	0.056	0	0.076	0
646	0.064	0.004	0.064	0.004	0.094	0.002	0.032	0	0.032	0	0.054	0.002	0.028	0.002	0.028	0.002	0.038	0.002
631	0.222	0.002	0.222	0.002	0.244	0	0.14	0.002	0.14	0.002	0.17	0.002	0.028	0.002	0.028	0.002	0.02	0
648	0.106	0	0.106	0	0.118	0	0.082	0.002	0.082	0.002	0.092	0.002	0.088	0	0.088	0	0.108	0
633	0.036	0.002	0.036	0.002	0.054	0.002	0.02	0.002	0.02	0.002	0.038	0.002	0.024	0	0.024	0	0.044	0
